"Fecha/Hora";"Precipitacion (mm)";"Temperatura (ºC)";"Humedad (%)";"Dir. Del Viento (º)";"Int. del Viento (m/s)"
07/10/2022 09:00:00;0,00;13,10;46,00;43,40;3,90
07/10/2022 08:00:00;0,00;11,40;52,60;40,00;3,50
07/10/2022 07:00:00;0,00;9,40;60,30;51,20;2,10
07/10/2022 06:00:00;0,00;9,30;58,10;30,00;3,10
07/10/2022 05:00:00;0,00;10,50;53,10;22,10;2,90
07/10/2022 04:00:00;0,00;11,10;52,00;34,10;1,20
07/10/2022 03:00:00;0,00;11,30;51,20;16,40;0,70
07/10/2022 02:00:00;0,00;11,80;44,00;281,70;1,70
07/10/2022 01:00:00;0,00;12,60;39,40;248,30;3,80
07/10/2022 00:00:00;0,00;12,80;38,90;249,50;3,20
06/10/2022 23:00:00;0,00;13,10;37,90;251,10;3,90
06/10/2022 22:00:00;0,00;12,90;37,40;247,80;3,00
06/10/2022 21:00:00;0,00;13,10;36,70;243,10;3,60
06/10/2022 20:00:00;0,00;12,90;36,60;221,50;2,90
06/10/2022 19:00:00;0,00;14,10;32,10;214,20;3,80
06/10/2022 18:00:00;0,00;15,70;28,40;208,80;5,10
06/10/2022 17:00:00;0,00;16,90;27,20;217,50;4,60
06/10/2022 16:00:00;0,00;16,90;28,10;250,10;5,40
06/10/2022 15:00:00;0,00;17,30;29,90;266,90;5,40
06/10/2022 14:00:00;0,00;15,50;36,30;296,60;6,40
06/10/2022 13:00:00;0,00;14,60;42,50;283,50;4,70
06/10/2022 12:00:00;0,00;12,90;49,20;292,20;6,10
06/10/2022 11:00:00;0,00;11,80;60,00;281,40;4,70
06/10/2022 10:00:00;0,00;12,20;49,30;259,20;1,80
06/10/2022 09:00:00;0,00;11,10;44,20;196,90;2,00
06/10/2022 08:00:00;0,00;9,50;48,60;203,60;4,40
06/10/2022 07:00:00;0,00;7,90;51,80;196,70;6,50
06/10/2022 06:00:00;0,00;8,10;38,70;192,00;7,50
06/10/2022 05:00:00;0,00;8,10;35,90;190,40;8,10
06/10/2022 04:00:00;0,00;8,50;32,60;179,60;6,70
06/10/2022 03:00:00;0,00;8,70;31,00;176,10;4,20
06/10/2022 02:00:00;0,00;7,00;61,80;195,00;3,50
06/10/2022 01:00:00;0,00;6,90;78,30;217,10;0,60
06/10/2022 00:00:00;0,00;8,20;63,40;164,80;2,90
05/10/2022 23:00:00;0,00;6,90;84,60;165,70;3,30
05/10/2022 22:00:00;0,00;6,80;91,40;157,20;3,00
05/10/2022 21:00:00;0,00;6,50;99,40;151,90;2,50
05/10/2022 20:00:00;0,00;6,70;99,60;125,20;0,90
05/10/2022 19:00:00;0,00;6,80;99,60;277,70;0,50
05/10/2022 18:00:00;0,00;6,70;98,40;223,50;2,00
05/10/2022 17:00:00;0,00;6,40;99,50;170,40;3,70
05/10/2022 16:00:00;0,00;6,00;99,60;153,20;4,00
05/10/2022 15:00:00;0,00;5,80;99,70;145,00;5,50
05/10/2022 14:00:00;0,10;4,90;99,90;134,80;5,00
05/10/2022 13:00:00;0,20;5,50;99,80;160,60;4,10
05/10/2022 12:00:00;1,80;6,10;99,70;157,10;4,30
05/10/2022 11:00:00;0,00;7,10;99,60;134,70;4,60
05/10/2022 10:00:00;0,00;7,60;94,10;137,30;4,80
05/10/2022 09:00:00;0,00;8,90;87,90;121,20;3,50
05/10/2022 08:00:00;0,00;8,90;87,20;25,20;2,80
05/10/2022 07:00:00;0,00;9,70;76,00;114,60;1,30
05/10/2022 06:00:00;0,00;9,60;76,90;117,00;1,90
05/10/2022 05:00:00;0,00;11,70;63,40;31,90;3,20
05/10/2022 04:00:00;0,10;12,20;61,50;5,60;3,90
05/10/2022 03:00:00;0,00;12,70;58,90;353,70;3,10
05/10/2022 02:00:00;0,00;12,80;58,60;332,30;2,60
05/10/2022 01:00:00;0,00;13,20;59,10;339,30;3,40
05/10/2022 00:00:00;0,00;14,50;53,30;20,40;3,90
04/10/2022 23:00:00;0,00;14,70;53,60;9,50;3,30
04/10/2022 22:00:00;0,20;14,60;58,20;299,20;2,00
04/10/2022 21:00:00;0,00;15,80;47,20;317,60;3,10
04/10/2022 20:00:00;0,00;16,40;44,40;323,70;4,40
04/10/2022 19:00:00;0,00;16,80;41,60;352,30;2,50
04/10/2022 18:00:00;0,00;18,60;35,80;7,40;3,20
04/10/2022 17:00:00;0,00;19,20;34,30;26,70;3,50
04/10/2022 16:00:00;0,00;19,40;34,60;28,20;4,50
04/10/2022 15:00:00;0,00;19,20;36,30;36,00;3,90
04/10/2022 14:00:00;0,00;18,40;38,60;43,30;4,10
04/10/2022 13:00:00;0,00;17,30;39,80;37,00;6,00
04/10/2022 12:00:00;0,00;16,10;41,60;56,00;6,20
04/10/2022 11:00:00;0,00;14,40;45,20;40,30;7,30
04/10/2022 10:00:00;0,00;13,30;45,00;47,80;6,70
04/10/2022 09:00:00;0,00;12,10;44,10;59,70;5,60
04/10/2022 08:00:00;0,00;11,40;43,50;40,90;5,70
04/10/2022 07:00:00;0,00;10,60;43,90;38,20;5,80
04/10/2022 06:00:00;0,00;10,40;42,10;38,60;6,10
04/10/2022 05:00:00;0,00;10,80;39,50;46,70;4,90
04/10/2022 04:00:00;0,00;11,30;38,70;29,00;5,40
04/10/2022 03:00:00;0,00;11,80;39,50;33,50;5,30
04/10/2022 02:00:00;0,00;12,40;39,10;30,20;5,80
04/10/2022 01:00:00;0,00;12,80;38,50;41,70;6,50
04/10/2022 00:00:00;0,00;12,90;38,90;33,00;5,70
03/10/2022 23:00:00;0,00;12,60;49,20;48,40;5,10
03/10/2022 22:00:00;0,00;13,00;52,00;34,10;6,80
03/10/2022 21:00:00;0,00;13,30;50,40;36,70;5,80
03/10/2022 20:00:00;0,00;13,90;46,90;37,80;6,10
03/10/2022 19:00:00;0,00;14,80;43,30;45,40;6,30
03/10/2022 18:00:00;0,00;15,80;40,30;44,40;7,20
03/10/2022 17:00:00;0,00;16,50;39,40;42,60;7,80
03/10/2022 16:00:00;0,00;16,70;38,50;38,30;9,70
03/10/2022 15:00:00;0,00;17,20;35,50;47,20;8,70
03/10/2022 14:00:00;0,00;17,40;35,00;25,30;7,80
03/10/2022 13:00:00;0,00;16,60;36,90;40,30;6,70
03/10/2022 12:00:00;0,00;15,10;40,90;48,90;7,50
03/10/2022 11:00:00;0,00;13,60;43,70;55,80;7,10
03/10/2022 10:00:00;0,00;12,80;48,20;59,90;5,10
03/10/2022 09:00:00;0,00;11,00;53,00;58,30;5,50
03/10/2022 08:00:00;0,00;10,00;55,00;41,40;5,40
03/10/2022 07:00:00;0,00;9,80;56,40;35,90;4,40
03/10/2022 06:00:00;0,00;10,90;55,10;64,40;4,10
03/10/2022 05:00:00;0,00;11,20;55,50;41,50;3,80
03/10/2022 04:00:00;0,00;11,60;54,70;40,40;4,10
03/10/2022 03:00:00;0,00;11,80;56,00;55,30;3,60
03/10/2022 02:00:00;0,00;12,00;56,10;29,10;4,70
03/10/2022 01:00:00;0,00;12,20;57,90;40,30;4,60
03/10/2022 00:00:00;0,00;11,90;61,90;49,90;4,10
02/10/2022 23:00:00;0,00;12,80;59,10;44,60;4,30
02/10/2022 22:00:00;0,00;13,50;55,30;30,20;5,10
02/10/2022 21:00:00;0,00;14,10;51,90;36,00;4,20
02/10/2022 20:00:00;0,00;14,60;50,30;48,10;4,20
02/10/2022 19:00:00;0,00;15,20;48,10;31,90;4,90
02/10/2022 18:00:00;0,00;16,60;43,60;25,60;4,10
02/10/2022 17:00:00;0,00;17,90;39,80;24,60;4,10
02/10/2022 16:00:00;0,00;18,30;39,50;25,50;4,80
02/10/2022 15:00:00;0,00;18,60;39,70;23,60;5,10
02/10/2022 14:00:00;0,00;18,30;41,50;26,70;4,60
02/10/2022 13:00:00;0,00;17,40;43,70;21,20;3,90
02/10/2022 12:00:00;0,00;17,00;44,90;34,80;4,80
02/10/2022 11:00:00;0,00;15,40;48,40;50,70;3,30
02/10/2022 10:00:00;0,00;13,90;51,50;35,70;4,20
02/10/2022 09:00:00;0,00;12,40;55,80;39,70;3,90
02/10/2022 08:00:00;0,00;11,20;60,80;43,70;3,90
02/10/2022 07:00:00;0,00;10,70;62,40;28,00;3,30
02/10/2022 06:00:00;0,00;11,60;56,10;24,90;3,10
02/10/2022 05:00:00;0,00;11,80;55,60;30,90;3,00
02/10/2022 04:00:00;0,00;11,90;56,00;17,50;3,40
02/10/2022 03:00:00;0,00;12,10;54,10;33,00;2,90
02/10/2022 02:00:00;0,00;12,20;55,00;24,50;3,10
02/10/2022 01:00:00;0,00;12,80;52,80;18,10;2,20
02/10/2022 00:00:00;0,00;12,90;52,50;51,50;2,00
01/10/2022 23:00:00;0,00;13,40;46,00;14,70;2,50
01/10/2022 22:00:00;0,00;14,20;39,30;9,30;2,80
01/10/2022 21:00:00;0,00;14,50;36,10;60,30;2,30
01/10/2022 20:00:00;0,00;14,70;35,50;60,60;2,70
01/10/2022 19:00:00;0,00;15,20;32,80;23,90;3,00
01/10/2022 18:00:00;0,00;17,00;29,10;8,50;2,80
01/10/2022 17:00:00;0,00;17,60;26,80;20,30;2,60
01/10/2022 16:00:00;0,00;17,80;30,90;22,70;2,50
01/10/2022 15:00:00;0,00;17,60;34,10;29,00;3,00
01/10/2022 14:00:00;0,00;17,10;36,30;40,80;4,00
01/10/2022 13:00:00;0,00;16,00;41,80;50,70;4,00
01/10/2022 12:00:00;0,00;14,80;49,40;51,40;4,20
01/10/2022 11:00:00;0,00;13,90;52,90;35,60;4,80
01/10/2022 10:00:00;0,00;12,80;54,50;43,30;4,90
01/10/2022 09:00:00;0,00;11,80;56,70;62,80;4,00
01/10/2022 08:00:00;0,00;10,70;60,40;52,10;4,00
01/10/2022 07:00:00;0,00;9,30;66,50;42,80;3,80
01/10/2022 06:00:00;0,00;9,00;68,40;30,40;3,60
01/10/2022 05:00:00;0,00;9,10;69,00;38,90;2,80
01/10/2022 04:00:00;0,00;9,00;71,60;43,10;2,80
01/10/2022 03:00:00;0,00;9,20;72,10;38,20;2,40
01/10/2022 02:00:00;0,00;9,50;68,20;27,10;3,40
01/10/2022 01:00:00;0,00;9,80;62,80;30,80;2,80
01/10/2022 00:00:00;0,00;10,30;57,80;36,50;3,00
30/09/2022 23:00:00;0,00;10,40;55,40;45,70;2,60
30/09/2022 22:00:00;0,00;10,50;55,20;77,90;3,60
30/09/2022 21:00:00;0,00;11,10;53,10;70,50;4,20
30/09/2022 20:00:00;0,00;11,40;52,20;59,30;3,30
30/09/2022 19:00:00;0,00;12,00;51,50;29,80;3,00
30/09/2022 18:00:00;0,00;13,80;47,20;14,20;2,90
30/09/2022 17:00:00;0,00;14,20;46,70;42,10;2,80
30/09/2022 16:00:00;0,00;14,50;45,50;37,80;2,60
30/09/2022 15:00:00;0,00;14,40;46,40;21,00;2,70
30/09/2022 14:00:00;0,00;14,10;48,50;21,00;2,70
30/09/2022 13:00:00;0,00;13,00;53,30;29,00;2,60
30/09/2022 12:00:00;0,00;12,30;57,50;31,40;3,50
30/09/2022 11:00:00;0,00;11,20;59,10;47,70;3,10
30/09/2022 10:00:00;0,00;9,90;64,00;53,00;2,90
30/09/2022 09:00:00;0,00;8,40;72,60;41,30;3,30
30/09/2022 08:00:00;0,00;7,10;76,80;41,20;3,40
30/09/2022 07:00:00;0,00;5,80;85,90;24,70;3,10
30/09/2022 06:00:00;0,00;5,50;94,30;41,90;3,00
30/09/2022 05:00:00;0,00;5,40;99,60;35,90;2,70
30/09/2022 04:00:00;0,00;5,30;98,60;30,80;2,40
30/09/2022 03:00:00;0,00;5,50;95,20;22,70;3,10
30/09/2022 02:00:00;0,00;5,60;91,40;40,90;2,50
30/09/2022 01:00:00;0,00;5,50;88,90;31,50;3,20
30/09/2022 00:00:00;0,00;5,50;99,10;47,90;3,00
29/09/2022 23:00:00;0,00;5,50;98,30;62,10;2,60
29/09/2022 22:00:00;0,00;5,70;94,30;33,70;3,30
29/09/2022 21:00:00;0,00;6,00;96,50;46,20;2,70
29/09/2022 20:00:00;0,00;6,80;91,40;54,70;2,80
29/09/2022 19:00:00;0,00;8,10;78,60;49,30;2,80
29/09/2022 18:00:00;0,00;9,10;75,30;42,50;3,10
29/09/2022 17:00:00;0,00;9,60;73,90;41,70;3,30
29/09/2022 16:00:00;0,00;9,40;76,60;49,40;2,90
29/09/2022 15:00:00;0,00;9,80;79,90;28,30;2,90
29/09/2022 14:00:00;0,00;9,60;77,40;1,10;3,60
29/09/2022 13:00:00;0,00;9,00;79,30;22,80;2,50
29/09/2022 12:00:00;0,00;8,40;84,80;34,10;2,70
29/09/2022 11:00:00;0,00;8,40;81,90;47,90;3,10
29/09/2022 10:00:00;0,00;7,10;87,60;27,30;3,40
29/09/2022 09:00:00;0,00;6,60;89,20;38,90;2,80
29/09/2022 08:00:00;0,00;5,70;89,70;32,80;2,70
29/09/2022 07:00:00;0,00;5,80;85,20;38,10;2,80
29/09/2022 06:00:00;0,00;6,00;84,60;26,30;2,90
29/09/2022 05:00:00;0,00;6,00;81,60;25,50;2,80
29/09/2022 04:00:00;0,00;6,20;79,50;26,50;2,60
29/09/2022 03:00:00;0,00;6,20;80,00;20,50;2,70
29/09/2022 02:00:00;0,00;6,40;76,80;17,30;2,80
29/09/2022 01:00:00;0,00;6,30;76,40;20,40;2,60
29/09/2022 00:00:00;0,00;6,20;79,00;350,70;2,10
28/09/2022 23:00:00;0,00;6,40;79,70;331,40;2,40
28/09/2022 22:00:00;0,00;6,30;82,50;26,10;1,00
28/09/2022 21:00:00;0,00;5,10;98,70;71,20;2,00
28/09/2022 20:00:00;0,00;4,70;100,00;85,70;4,00
28/09/2022 19:00:00;0,00;4,80;100,00;86,30;4,60
28/09/2022 18:00:00;0,20;5,00;100,00;72,50;4,30
28/09/2022 17:00:00;1,10;5,30;100,00;55,60;4,50
28/09/2022 16:00:00;0,50;5,70;100,00;59,60;3,60
28/09/2022 15:00:00;0,70;5,70;100,00;55,00;2,50
28/09/2022 14:00:00;3,70;5,50;99,90;2,80;1,60
28/09/2022 13:00:00;1,90;6,20;99,70;357,50;0,60
28/09/2022 12:00:00;0,10;6,30;99,70;36,10;0,80
28/09/2022 11:00:00;0,00;6,80;95,80;349,40;1,70
28/09/2022 10:00:00;0,00;6,70;95,00;18,70;0,50
28/09/2022 09:00:00;0,00;5,70;99,40;83,50;0,90
28/09/2022 08:00:00;0,00;5,10;100,00;51,10;1,10
28/09/2022 07:00:00;0,00;4,50;100,00;68,70;1,00
28/09/2022 06:00:00;0,00;4,60;100,00;111,90;2,70
28/09/2022 05:00:00;0,10;4,60;100,00;75,00;1,80
28/09/2022 04:00:00;1,20;4,80;100,00;9,50;2,10
28/09/2022 03:00:00;0,20;5,00;99,90;24,10;0,60
28/09/2022 02:00:00;0,00;5,50;99,10;9,20;2,00
28/09/2022 01:00:00;0,00;5,80;99,60;209,90;0,80
28/09/2022 00:00:00;0,00;5,90;96,90;166,80;2,50
27/09/2022 23:00:00;0,00;5,30;98,20;204,60;3,30
27/09/2022 22:00:00;0,00;5,00;99,70;224,40;3,80
27/09/2022 21:00:00;0,00;5,70;95,80;242,00;3,90
27/09/2022 20:00:00;0,00;6,00;90,20;151,50;0,70
27/09/2022 19:00:00;0,00;5,90;96,30;99,60;4,10
27/09/2022 18:00:00;1,70;5,40;99,80;106,90;2,50
27/09/2022 17:00:00;3,70;5,50;99,80;108,70;1,80
27/09/2022 16:00:00;1,00;6,50;97,00;106,90;1,30
27/09/2022 15:00:00;0,80;6,30;97,00;155,40;0,80
27/09/2022 14:00:00;1,10;5,90;99,70;81,30;1,40
27/09/2022 13:00:00;0,60;5,70;99,60;129,70;1,00
27/09/2022 12:00:00;0,20;5,00;99,80;147,80;3,70
27/09/2022 11:00:00;0,00;4,60;99,70;127,30;4,60
27/09/2022 10:00:00;1,00;4,00;99,70;130,80;3,60
27/09/2022 09:00:00;0,50;4,50;99,70;148,60;1,40
27/09/2022 08:00:00;0,10;4,70;99,70;148,80;3,40
27/09/2022 07:00:00;0,40;5,00;99,60;104,90;1,90
27/09/2022 06:00:00;2,20;5,70;94,90;150,60;4,10
27/09/2022 05:00:00;8,00;7,70;74,90;199,10;2,70
27/09/2022 04:00:00;0,00;10,70;51,70;87,90;3,30
27/09/2022 03:00:00;0,00;11,00;49,10;66,50;2,30
27/09/2022 02:00:00;0,00;11,00;51,20;53,90;2,50
27/09/2022 01:00:00;0,00;11,00;50,00;38,90;2,40
27/09/2022 00:00:00;0,00;11,00;46,50;31,50;2,40
26/09/2022 23:00:00;0,00;10,40;45,80;116,60;1,80
26/09/2022 22:00:00;0,00;9,90;47,30;135,50;3,50
26/09/2022 21:00:00;0,00;10,50;43,30;108,90;4,80
26/09/2022 20:00:00;0,00;11,70;37,00;93,20;6,20
26/09/2022 19:00:00;0,00;12,30;34,70;75,50;5,60
26/09/2022 18:00:00;0,00;13,10;33,20;53,60;3,80
26/09/2022 17:00:00;0,00;13,70;34,20;36,70;3,60
26/09/2022 16:00:00;0,00;13,90;32,80;37,90;3,40
26/09/2022 15:00:00;0,00;14,70;29,70;18,20;2,80
26/09/2022 14:00:00;0,00;14,80;28,70;1,80;3,70
26/09/2022 13:00:00;0,00;14,70;31,00;10,80;3,40
26/09/2022 12:00:00;0,00;14,10;33,10;13,50;3,30
26/09/2022 11:00:00;0,00;12,80;34,20;5,30;2,90
26/09/2022 10:00:00;0,00;11,40;37,80;60,60;2,60
26/09/2022 09:00:00;0,00;9,90;45,50;59,40;2,60
26/09/2022 08:00:00;0,00;8,90;47,90;131,40;2,50
26/09/2022 07:00:00;0,00;6,40;58,10;137,70;3,20
26/09/2022 06:00:00;0,00;5,30;75,20;110,40;3,00
26/09/2022 05:00:00;0,00;5,50;76,10;89,50;2,40
26/09/2022 04:00:00;0,00;5,60;74,60;73,60;1,90
26/09/2022 03:00:00;0,00;6,10;57,20;40,30;1,50
26/09/2022 02:00:00;0,00;6,90;49,20;338,70;0,40
26/09/2022 01:00:00;0,00;7,00;48,10;248,10;1,80
26/09/2022 00:00:00;0,00;6,80;48,10;247,30;3,80
25/09/2022 23:00:00;0,00;6,50;51,00;250,50;3,60
25/09/2022 22:00:00;0,00;6,30;59,40;214,20;3,40
25/09/2022 21:00:00;0,00;6,10;81,60;170,20;3,00
25/09/2022 20:00:00;0,00;6,80;71,30;154,00;2,60
25/09/2022 19:00:00;0,00;8,10;49,80;196,40;3,30
25/09/2022 18:00:00;0,00;10,20;47,80;219,10;3,40
25/09/2022 17:00:00;0,00;10,80;51,40;224,80;4,30
25/09/2022 16:00:00;0,00;10,10;56,30;222,10;6,30
25/09/2022 15:00:00;0,00;9,20;66,40;236,00;4,90
25/09/2022 14:00:00;0,00;8,30;80,90;238,20;4,40
25/09/2022 13:00:00;0,00;6,70;97,00;245,50;4,10
25/09/2022 12:00:00;0,00;4,80;100,00;229,50;4,50
25/09/2022 11:00:00;0,00;4,90;100,00;235,80;3,30
25/09/2022 10:00:00;0,00;5,10;99,90;241,10;2,40
25/09/2022 09:00:00;0,00;4,20;100,00;166,70;2,00
25/09/2022 08:00:00;0,50;4,50;100,00;218,00;2,80
25/09/2022 07:00:00;0,40;4,70;100,00;267,00;0,70
25/09/2022 06:00:00;0,80;4,70;100,00;350,90;1,10
25/09/2022 05:00:00;1,80;5,20;99,80;24,70;2,70
25/09/2022 04:00:00;0,20;6,60;87,70;27,90;2,30
25/09/2022 03:00:00;0,00;6,00;94,10;58,60;2,30
25/09/2022 02:00:00;0,60;5,80;93,50;320,80;4,00
25/09/2022 01:00:00;0,00;9,10;54,60;286,40;5,60
25/09/2022 00:00:00;0,00;10,80;38,20;338,40;3,10
24/09/2022 23:00:00;0,00;11,60;34,60;8,80;3,10
24/09/2022 22:00:00;0,00;11,70;34,30;17,30;3,20
24/09/2022 21:00:00;0,00;12,50;33,00;3,50;3,40
24/09/2022 20:00:00;0,00;12,50;33,00;11,60;3,30
24/09/2022 19:00:00;0,00;12,80;32,40;24,80;2,70
24/09/2022 18:00:00;0,00;13,90;30,10;13,60;3,50
24/09/2022 17:00:00;0,00;15,10;28,10;13,20;3,90
24/09/2022 16:00:00;0,00;15,70;27,70;12,10;4,80
24/09/2022 15:00:00;0,00;15,50;28,70;16,40;5,90
24/09/2022 14:00:00;0,00;15,30;29,70;355,00;3,90
24/09/2022 13:00:00;0,00;14,20;31,60;14,30;4,10
24/09/2022 12:00:00;0,00;13,70;32,20;51,80;3,40
24/09/2022 11:00:00;0,00;12,80;33,90;21,80;4,60
24/09/2022 10:00:00;0,00;11,00;37,50;43,60;4,60
24/09/2022 09:00:00;0,00;9,70;38,90;46,90;4,20
24/09/2022 08:00:00;0,00;8,90;39,60;39,60;4,60
24/09/2022 07:00:00;0,00;7,70;42,30;42,80;3,30
24/09/2022 06:00:00;0,00;7,70;41,40;42,10;4,00
24/09/2022 05:00:00;0,00;8,00;40,10;40,60;4,60
24/09/2022 04:00:00;0,00;8,50;38,70;38,20;4,00
24/09/2022 03:00:00;0,00;8,90;37,10;38,50;4,10
24/09/2022 02:00:00;0,00;9,30;34,70;34,70;4,10
24/09/2022 01:00:00;0,00;9,70;33,50;28,10;3,90
24/09/2022 00:00:00;0,00;9,90;34,70;15,10;4,20
23/09/2022 23:00:00;0,00;10,20;34,70;13,60;3,40
23/09/2022 22:00:00;0,00;10,60;32,90;16,80;3,70
23/09/2022 21:00:00;0,00;11,00;31,60;359,80;2,20
23/09/2022 20:00:00;0,00;11,30;29,60;17,80;1,30
23/09/2022 19:00:00;0,00;11,50;29,10;40,20;2,50
23/09/2022 18:00:00;0,00;12,20;27,70;31,80;3,10
23/09/2022 17:00:00;0,00;12,70;26,80;29,20;3,70
23/09/2022 16:00:00;0,00;14,00;23,80;35,80;3,90
23/09/2022 15:00:00;0,00;14,40;23,20;41,10;3,70
23/09/2022 14:00:00;0,00;13,90;25,00;39,40;4,00
23/09/2022 13:00:00;0,00;12,90;28,90;38,60;4,00
23/09/2022 12:00:00;0,00;12,00;30,70;51,00;3,50
23/09/2022 11:00:00;0,00;10,90;32,40;41,40;4,40
23/09/2022 10:00:00;0,00;9,60;35,10;57,90;3,40
23/09/2022 09:00:00;0,00;7,50;42,40;58,60;4,00
23/09/2022 08:00:00;0,00;8,10;43,10;49,80;3,20
23/09/2022 07:00:00;0,00;6,70;44,80;51,60;2,70
23/09/2022 06:00:00;0,00;6,40;44,70;52,60;2,30
23/09/2022 05:00:00;0,00;6,20;45,50;52,20;2,80
23/09/2022 04:00:00;0,00;6,80;44,40;58,90;2,80
23/09/2022 03:00:00;0,00;7,00;43,70;65,90;2,00
23/09/2022 02:00:00;0,00;6,90;44,80;34,80;1,70
23/09/2022 01:00:00;0,00;6,70;47,20;43,10;2,50
23/09/2022 00:00:00;0,00;6,80;47,10;40,20;2,40
22/09/2022 23:00:00;0,00;7,10;47,40;70,30;2,10
22/09/2022 22:00:00;0,00;7,60;46,60;97,40;2,70
22/09/2022 21:00:00;0,00;8,10;45,40;97,50;2,20
22/09/2022 20:00:00;0,00;9,00;43,40;111,50;3,10
22/09/2022 19:00:00;0,00;10,20;37,00;296,00;1,40
22/09/2022 18:00:00;0,00;12,70;31,90;234,00;1,20
22/09/2022 17:00:00;0,00;13,00;31,30;144,80;0,90
22/09/2022 16:00:00;0,00;13,00;31,30;266,50;3,60
22/09/2022 15:00:00;0,00;12,50;33,30;270,60;4,00
22/09/2022 14:00:00;0,00;11,40;34,30;264,10;3,50
22/09/2022 13:00:00;0,00;10,10;36,70;267,60;3,90
22/09/2022 12:00:00;0,10;8,70;39,20;267,60;2,90
22/09/2022 11:00:00;0,10;7,10;43,60;285,40;3,60
22/09/2022 10:00:00;0,10;5,70;48,00;254,30;3,80
22/09/2022 09:00:00;0,00;4,00;53,10;244,40;6,00
22/09/2022 08:00:00;0,00;2,60;57,80;237,30;4,70
22/09/2022 07:00:00;0,00;1,10;67,20;233,40;5,30
22/09/2022 06:00:00;0,00;1,20;65,60;238,90;6,30
22/09/2022 05:00:00;0,00;1,10;57,20;244,90;6,20
22/09/2022 04:00:00;0,00;0,80;52,80;246,50;2,00
22/09/2022 03:00:00;0,00;1,40;50,50;234,70;1,50
22/09/2022 02:00:00;0,00;1,80;49,60;230,60;3,90
22/09/2022 01:00:00;0,00;2,00;47,90;242,50;5,00
22/09/2022 00:00:00;0,00;2,20;46,10;245,90;7,20
21/09/2022 23:00:00;0,00;2,00;42,80;241,50;5,90
21/09/2022 22:00:00;0,00;1,60;43,30;238,60;4,40
21/09/2022 21:00:00;0,00;1,20;44,60;217,70;3,70
21/09/2022 20:00:00;0,00;1,60;47,70;212,00;4,70
21/09/2022 19:00:00;0,00;2,50;46,00;224,10;5,00
21/09/2022 18:00:00;0,10;4,20;42,50;224,00;6,20
21/09/2022 17:00:00;0,00;4,80;38,20;227,00;8,10
21/09/2022 16:00:00;0,90;5,30;49,40;187,60;2,30
21/09/2022 15:00:00;0,90;3,20;68,10;130,70;3,40
21/09/2022 14:00:00;1,20;0,40;95,00;187,70;1,90
21/09/2022 13:00:00;0,50;-0,50;98,00;203,20;3,30
21/09/2022 12:00:00;0,70;0,50;95,70;141,40;2,70
21/09/2022 11:00:00;0,10;0,20;99,60;119,60;1,60
21/09/2022 10:00:00;0,00;-0,10;99,80;151,60;3,10
21/09/2022 09:00:00;0,00;-0,20;99,80;117,90;5,10
21/09/2022 08:00:00;0,00;-0,50;99,80;142,70;2,30
21/09/2022 07:00:00;0,00;-0,10;99,70;155,40;3,30
21/09/2022 06:00:00;0,00;-0,30;99,90;161,40;3,30
21/09/2022 05:00:00;0,00;-0,50;99,90;145,50;1,80
21/09/2022 04:00:00;0,00;0,00;99,80;125,90;1,50
21/09/2022 03:00:00;0,00;0,40;99,40;7,00;0,30
21/09/2022 02:00:00;0,00;2,10;90,40;134,10;7,30
21/09/2022 01:00:00;0,00;5,50;72,00;24,80;1,30
21/09/2022 00:00:00;0,00;6,70;62,30;337,50;2,80
20/09/2022 23:00:00;0,00;6,90;61,00;329,60;1,90
20/09/2022 22:00:00;0,00;6,90;61,10;319,40;2,20
20/09/2022 21:00:00;0,00;5,40;75,30;149,80;1,80
20/09/2022 20:00:00;0,00;4,70;84,50;157,30;4,30
20/09/2022 19:00:00;0,00;6,30;74,60;145,80;4,00
20/09/2022 18:00:00;0,00;9,30;47,20;128,80;1,20
20/09/2022 17:00:00;0,00;11,00;38,10;248,10;1,60
20/09/2022 16:00:00;0,00;9,20;45,00;271,90;2,20
20/09/2022 15:00:00;0,00;9,50;46,50;282,90;4,80
20/09/2022 14:00:00;0,00;8,90;53,90;300,60;4,90
20/09/2022 13:00:00;0,00;7,30;63,30;297,10;5,30
20/09/2022 12:00:00;0,00;6,00;73,00;313,70;6,00
20/09/2022 11:00:00;0,00;5,50;77,90;325,10;3,70
20/09/2022 10:00:00;0,00;4,20;87,50;312,50;3,10
20/09/2022 09:00:00;0,00;3,20;94,50;331,40;1,60
20/09/2022 08:00:00;0,00;3,20;98,20;0,40;1,70
20/09/2022 07:00:00;0,20;3,20;99,60;3,40;0,70
20/09/2022 06:00:00;0,70;3,80;93,10;0,70;1,40
20/09/2022 05:00:00;0,30;4,00;79,50;89,30;0,50
20/09/2022 04:00:00;0,00;3,40;56,80;148,70;2,90
20/09/2022 03:00:00;0,00;2,80;54,30;149,20;4,30
20/09/2022 02:00:00;0,00;2,60;58,80;154,30;4,00
20/09/2022 01:00:00;0,00;2,50;79,20;133,90;3,40
20/09/2022 00:00:00;0,00;3,00;97,50;157,90;3,30
19/09/2022 23:00:00;0,00;2,50;99,70;160,20;4,60
19/09/2022 22:00:00;0,00;2,60;99,70;143,60;3,70
19/09/2022 21:00:00;0,00;3,10;99,70;141,50;3,80
